Deaths,Moves,Wins,Gamma,Time
122,34237,1000,0.95,4.112987518310547
122,34370,1000,0.96,4.112243413925171
122,34372,1000,0.97,4.101953029632568
122,34381,1000,0.98,4.101947784423828
122,34273,1000,0.99,4.114471912384033
122,34210,1000,1.0,4.129993915557861
122,34272,1000,1.01,4.130151033401489
122,34612,1000,1.02,4.144408226013184
122,34189,1000,1.03,4.171205520629883
122,34150,1000,1.04,4.161151170730591
122,34904,1000,1.05,4.21762490272522
122,34751,1000,1.06,4.178626775741577
122,34457,1000,1.07,4.167227029800415
122,34826,1000,1.08,4.1569249629974365
122,34365,1000,1.09,4.137730598449707
122,34399,1000,1.1,3.4382879734039307
122,34232,1000,1.11,3.181675672531128
122,34479,1000,1.12,3.086716890335083
122,34389,1000,1.13,3.0203499794006348
122,34707,1000,1.14,2.844327449798584
219,33829,1000,1.15,2.3381636142730713
125,200000,11,1.16,2.4168474674224854
124,200000,8,1.17,2.4304420948028564
125,200000,8,1.18,2.9602460861206055
126,200000,5,1.19,2.4588277339935303
127,200000,6,1.2,2.5194597244262695
126,200000,5,1.21,3.075707197189331
130,200000,5,1.22,2.6432695388793945
124,200000,5,1.23,2.6158270835876465
123,200000,5,1.24,2.3672895431518555
133,200000,3,1.25,2.501455545425415
139,200000,3,1.26,2.5984089374542236
133,200000,3,1.27,2.487396717071533
129,200000,3,1.28,2.602468252182007
127,200000,0,1.29,2.264597177505493
122,200000,0,1.3,2.8932719230651855
122,200000,0,1.31,2.3719072341918945
127,200000,0,1.32,2.3316376209259033
136,200000,0,1.33,2.442908763885498
139,200000,0,1.34,2.3155784606933594
130,200000,0,1.35,2.4688684940338135
132,200000,0,1.36,2.383131980895996
141,200000,0,1.37,2.9590108394622803
120,200000,0,1.38,2.11472749710083
127,200000,0,1.39,2.3218538761138916
142,200000,0,1.4,2.100752353668213
110,200000,0,1.41,2.164614677429199
119,200000,0,1.42,2.211186647415161
118,200000,0,1.43,2.0753886699676514
121,200000,0,1.44,2.481008768081665
122,200000,0,1.45,2.167126417160034
132,200000,0,1.46,2.712684154510498
113,200000,0,1.47,2.3025100231170654
118,200000,0,1.48,2.330620050430298
112,200000,0,1.49,2.268519401550293
131,200000,0,1.5,2.871140241622925
112,200000,0,1.51,2.0408310890197754
125,200000,0,1.52,2.1797778606414795
114,200000,0,1.53,2.3678691387176514
130,200000,0,1.54,2.122211217880249
135,200000,0,1.55,1.9923510551452637
118,200000,0,1.56,2.4406018257141113
127,200000,0,1.57,2.284656286239624
129,200000,0,1.58,2.8867909908294678
109,200000,0,1.59,2.2567484378814697
137,200000,0,1.6,2.0956976413726807
150,200000,0,1.61,2.9000532627105713
129,200000,0,1.62,2.3409039974212646
165,200000,0,1.63,2.312347650527954
121,200000,0,1.64,2.3103418350219727
115,200000,0,1.65,2.2451889514923096
152,200000,0,1.66,2.596339225769043
149,200000,0,1.67,2.1510040760040283
121,200000,0,1.68,2.155545949935913
139,200000,0,1.69,2.704521894454956
135,200000,0,1.7,2.5165045261383057
114,200000,0,1.71,2.639329671859741
203,200000,0,1.72,2.336486577987671
133,200000,0,1.73,3.400254726409912
164,200000,0,1.74,3.6533985137939453
144,200000,0,1.75,2.49871826171875
190,200000,0,1.76,2.4446513652801514
108,200000,0,1.77,2.6964075565338135
148,200000,0,1.78,2.3689472675323486
133,200000,0,1.79,2.7828798294067383
166,200000,0,1.8,2.545327663421631
134,200000,0,1.81,2.9567761421203613
139,200000,0,1.82,2.3803579807281494
172,200000,0,1.83,2.5792980194091797
155,200000,0,1.84,2.590311288833618
166,200000,0,1.85,2.675985813140869
143,200000,0,1.86,2.837827444076538
145,200000,0,1.87,2.683737277984619
140,200000,0,1.88,2.1975114345550537
142,200000,0,1.89,2.1118199825286865
115,200000,0,1.9,2.1635868549346924
144,200000,0,1.91,2.308626651763916
183,200000,0,1.92,2.4305946826934814
134,200000,0,1.93,2.312755584716797
121,200000,0,1.94,2.2401363849639893
168,200000,0,1.95,2.105318307876587
132,200000,0,1.96,1.9476501941680908
163,200000,0,1.97,1.779855489730835
177,200000,0,1.98,1.7267436981201172
162,200000,0,1.99,1.7136991024017334
180,200000,0,2.0,1.6548359394073486
40,200000,0,0.0,2.00463604927063
85,200000,0,0.01,2.112304449081421
88,200000,0,0.02,2.3644559383392334
87,200000,0,0.03,2.423269271850586
88,200000,0,0.04,2.5342519283294678
94,200000,0,0.05,2.113492488861084
98,200000,0,0.06,2.245887041091919
96,200000,0,0.07,2.2774524688720703
93,200000,0,0.08,2.4954771995544434
100,200000,0,0.09,2.4508750438690186
111,200000,1,0.1,2.575251817703247
116,200000,5,0.11,2.361663579940796
115,200000,3,0.12,2.7508299350738525
122,200000,6,0.13,2.5533111095428467
122,200000,39,0.14,2.2528154850006104
122,200000,52,0.15,2.562849283218384
122,200000,249,0.16,2.499094247817993
122,200000,55,0.17,2.714165449142456
122,34297,1000,0.18,1.3278915882110596
122,34521,1000,0.19,1.3368797302246094
122,34449,1000,0.2,1.3232989311218262
122,34240,1000,0.21,1.2072253227233887
122,34857,1000,0.22,1.8446946144104004
122,34742,1000,0.23,2.179760694503784
122,34557,1000,0.24,2.2055842876434326
122,34707,1000,0.25,2.296529531478882
122,34348,1000,0.26,3.2140278816223145
122,34305,1000,0.27,3.396988868713379
122,34344,1000,0.28,3.585988759994507
122,34294,1000,0.29,3.7267820835113525
122,33946,1000,0.3,3.795795202255249
122,34106,1000,0.31,3.8056230545043945
122,34519,1000,0.32,3.882228136062622
122,34486,1000,0.33,3.8583052158355713
122,33870,1000,0.34,3.8770384788513184
122,34692,1000,0.35,3.9023289680480957
122,34351,1000,0.36,3.9259607791900635
122,34479,1000,0.37,3.9316565990448
122,34789,1000,0.38,3.994645595550537
122,34615,1000,0.39,4.003204345703125
122,34173,1000,0.4,3.966338634490967
122,34469,1000,0.41,3.973939895629883
122,33942,1000,0.42,3.9694902896881104
122,34188,1000,0.43,4.025659561157227
122,34576,1000,0.44,3.969651699066162
122,34588,1000,0.45,4.035630464553833
122,34460,1000,0.46,4.009855508804321
122,34563,1000,0.47,4.021217584609985
122,34350,1000,0.48,3.987443208694458
122,34514,1000,0.49,3.9904327392578125
122,34270,1000,0.5,3.971888303756714
122,34266,1000,0.51,3.976841688156128
122,34302,1000,0.52,3.9807581901550293
122,34157,1000,0.53,3.967655658721924
122,34642,1000,0.54,3.991982936859131
122,34538,1000,0.55,3.990081548690796
122,34675,1000,0.56,4.016315937042236
122,34547,1000,0.57,4.011497259140015
122,34398,1000,0.58,3.992995262145996
122,33867,1000,0.59,4.004734039306641
122,34735,1000,0.6,3.984614849090576
122,34268,1000,0.61,3.9740467071533203
122,34271,1000,0.62,3.9806368350982666
122,34627,1000,0.63,4.002162218093872
122,34380,1000,0.64,4.004505157470703
122,34513,1000,0.65,4.004645109176636
122,34409,1000,0.66,3.9567477703094482
122,34421,1000,0.67,3.9638006687164307
122,34327,1000,0.68,3.9386911392211914
122,34602,1000,0.69,3.968336820602417
122,33993,1000,0.7,3.9225339889526367
122,34382,1000,0.71,3.9373269081115723
122,34617,1000,0.72,3.937565803527832
122,33747,1000,0.73,3.968339681625366
122,34585,1000,0.74,3.9858627319335938
122,34720,1000,0.75,3.9692511558532715
122,34260,1000,0.76,3.9754128456115723
122,34570,1000,0.77,3.979947566986084
122,34235,1000,0.78,4.019096612930298
122,34253,1000,0.79,4.034546375274658
122,34682,1000,0.8,4.0362489223480225
122,34548,1000,0.81,4.013011693954468
122,34768,1000,0.82,4.016243934631348
122,34691,1000,0.83,4.009050607681274
122,34218,1000,0.84,4.037089824676514
122,34202,1000,0.85,4.022734880447388
122,34337,1000,0.86,4.056618928909302
122,34302,1000,0.87,4.067493200302124
122,34193,1000,0.88,4.044873237609863
122,34527,1000,0.89,4.087435245513916
122,34303,1000,0.9,4.12837815284729
122,34077,1000,0.91,4.076364278793335
122,34599,1000,0.92,4.227102041244507
122,34560,1000,0.93,4.224413633346558
122,34080,1000,0.94,4.226710557937622
122,34858,1000,0.95,4.25098180770874
122,34211,1000,0.96,4.2865986824035645
122,34460,1000,0.97,4.295744895935059
122,34236,1000,0.98,4.288655519485474
122,34223,1000,0.99,4.353515863418579
122,34567,1000,1.0,4.340828895568848
122,34920,1000,1.01,4.343011379241943
122,34368,1000,1.02,4.363949298858643
122,34328,1000,1.03,4.335309982299805
122,34409,1000,1.04,4.406597137451172
122,34532,1000,1.05,4.4020397663116455
122,34178,1000,1.06,4.382080078125
122,34308,1000,1.07,4.409103870391846
122,33924,1000,1.08,4.410538911819458
122,34199,1000,1.09,4.375608444213867
122,34360,1000,1.1,4.245450735092163
122,34697,1000,1.11,3.875727653503418
122,34046,1000,1.12,3.8413243293762207
122,34135,1000,1.13,3.784587860107422
144,34185,1000,1.14,2.8349297046661377
225,33600,1000,1.15,2.6300137042999268
124,200000,10,1.16,2.472174882888794
124,200000,9,1.17,2.5473742485046387
130,200000,8,1.18,3.022629976272583
124,200000,5,1.19,2.5842764377593994
135,200000,8,1.2,2.865238666534424
134,200000,5,1.21,2.5713465213775635
127,200000,5,1.22,2.6002233028411865
131,200000,5,1.23,2.4743049144744873
137,200000,5,1.24,2.71510648727417
121,200000,3,1.25,2.531167507171631
135,200000,3,1.26,2.4126665592193604
152,200000,3,1.27,2.451244354248047
143,200000,3,1.28,2.781587600708008
119,200000,0,1.29,3.012765645980835
124,200000,0,1.3,2.6932525634765625
120,200000,0,1.31,2.355588674545288
120,200000,0,1.32,1.9689404964447021
152,200000,0,1.33,2.2743372917175293
158,200000,1,1.34,2.437791109085083
123,200000,0,1.35,2.3896701335906982
134,200000,0,1.36,2.6312084197998047
115,200000,0,1.37,2.426036834716797
109,200000,0,1.38,2.228023052215576
123,200000,0,1.39,2.4853546619415283
137,200000,0,1.4,2.25215482711792
106,200000,0,1.41,2.1935157775878906
149,200000,0,1.42,1.942798376083374
122,200000,0,1.43,2.4628493785858154
180,200000,0,1.44,2.1041994094848633
123,200000,0,1.45,2.157845973968506
131,200000,0,1.46,2.0530529022216797
129,200000,0,1.47,2.226083278656006
131,200000,0,1.48,2.324913501739502
137,200000,0,1.49,2.129295587539673
129,200000,0,1.5,2.1418137550354004
128,200000,0,1.51,2.4626214504241943
119,200000,0,1.52,2.5532772541046143
136,200000,0,1.53,2.182875871658325
134,200000,0,1.54,3.084761142730713
139,200000,0,1.55,2.714226245880127
111,200000,0,1.56,2.236521005630493
128,200000,0,1.57,2.533315896987915
143,200000,0,1.58,2.3488614559173584
123,200000,0,1.59,2.2094342708587646
121,200000,0,1.6,2.4726738929748535
116,200000,0,1.61,2.11820650100708
142,200000,0,1.62,2.088080644607544
161,200000,0,1.63,2.228024482727051
125,200000,0,1.64,2.643073558807373
122,200000,0,1.65,2.145301580429077
120,200000,0,1.66,2.1498076915740967
128,200000,0,1.67,2.101682662963867
164,200000,0,1.68,2.444028615951538
162,200000,0,1.69,2.201904296875
177,200000,0,1.7,2.576267957687378
162,200000,0,1.71,2.3507018089294434
136,200000,0,1.72,2.135613441467285
144,200000,0,1.73,2.1091110706329346
126,200000,0,1.74,2.229909896850586
154,200000,0,1.75,2.4235196113586426
113,200000,0,1.76,3.02760648727417
150,200000,0,1.77,2.2775464057922363
138,200000,0,1.78,1.9427497386932373
151,200000,0,1.79,2.364799976348877
154,200000,0,1.8,2.4189183712005615
155,200000,0,1.81,2.0634372234344482
157,200000,0,1.82,2.253970146179199
164,200000,0,1.83,2.0909998416900635
140,200000,0,1.84,2.109022855758667
151,200000,0,1.85,1.8763604164123535
172,200000,0,1.86,2.0729563236236572
110,200000,0,1.87,2.276620864868164
151,200000,0,1.88,1.9698400497436523
155,200000,0,1.89,2.1528613567352295
117,200000,0,1.9,2.2055468559265137
185,200000,0,1.91,1.9748733043670654
147,200000,0,1.92,2.232386827468872
134,200000,0,1.93,2.1486995220184326
100,200000,0,1.94,2.065483331680298
161,200000,0,1.95,2.0474345684051514
126,200000,0,1.96,1.9246599674224854
170,200000,0,1.97,1.6854958534240723
160,200000,0,1.98,1.5887179374694824
153,200000,0,1.99,1.4645681381225586
125,200000,0,2.0,1.4687566757202148
26,200000,0,0.0,1.9268040657043457
90,200000,0,0.01,2.256208658218384
88,200000,0,0.02,2.358297109603882
91,200000,0,0.03,2.4621245861053467
96,200000,0,0.04,2.1680939197540283
91,200000,0,0.05,2.558110237121582
95,200000,0,0.06,2.35312819480896
101,200000,0,0.07,2.4619531631469727
115,200000,4,0.08,2.643925189971924
113,200000,3,0.09,2.7516591548919678
106,200000,0,0.1,2.282820224761963
110,200000,0,0.11,2.5965609550476074
122,200000,12,0.12,2.3274424076080322
119,200000,5,0.13,2.436300277709961
122,200000,51,0.14,2.6920325756073
122,200000,32,0.15,2.475985527038574
122,200000,130,0.16,2.6170942783355713
122,200000,93,0.17,2.804527759552002
122,34221,1000,0.18,1.3352816104888916
122,34430,1000,0.19,1.3769524097442627
122,34334,1000,0.2,1.3242692947387695
122,34501,1000,0.21,1.2874844074249268
122,34518,1000,0.22,1.8581676483154297
122,33953,1000,0.23,2.129528284072876
122,34562,1000,0.24,2.163522243499756
122,34138,1000,0.25,2.40324068069458
122,34673,1000,0.26,2.8292970657348633
122,34501,1000,0.27,3.590125560760498
122,34090,1000,0.28,3.5423479080200195
122,33900,1000,0.29,3.811300277709961
122,34497,1000,0.3,3.8274025917053223
122,34123,1000,0.31,3.816938877105713
122,33927,1000,0.32,3.824507236480713
122,34381,1000,0.33,3.9177005290985107
122,34581,1000,0.34,3.9322404861450195
122,34321,1000,0.35,3.950438976287842
122,34690,1000,0.36,3.9732110500335693
122,34724,1000,0.37,3.977781295776367
122,34385,1000,0.38,3.9689464569091797
122,34264,1000,0.39,3.9903461933135986
122,34438,1000,0.4,4.000054121017456
122,34017,1000,0.41,3.992234468460083
122,34355,1000,0.42,3.983828544616699
122,34101,1000,0.43,3.997713804244995
122,34159,1000,0.44,3.973026752471924
122,34717,1000,0.45,3.999614715576172
122,34644,1000,0.46,3.9830005168914795
122,34208,1000,0.47,3.974396228790283
122,34464,1000,0.48,3.9601471424102783
122,34333,1000,0.49,3.9665191173553467
122,34335,1000,0.5,3.9956862926483154
122,34435,1000,0.51,3.978127956390381
122,34205,1000,0.52,3.988234758377075
122,34573,1000,0.53,3.9645888805389404
122,34804,1000,0.54,3.9691104888916016
122,34573,1000,0.55,4.007944107055664
122,34471,1000,0.56,4.00132942199707
122,34210,1000,0.57,3.995225429534912
122,34249,1000,0.58,3.98862624168396
122,34179,1000,0.59,4.023313522338867
122,34376,1000,0.6,4.000685691833496
122,34290,1000,0.61,4.020603895187378
122,34667,1000,0.62,4.028687477111816
122,34143,1000,0.63,4.014664173126221
122,34303,1000,0.64,3.9880220890045166
122,34416,1000,0.65,4.056554794311523
122,34295,1000,0.66,4.3056113719940186
122,34623,1000,0.67,4.358773469924927
122,34538,1000,0.68,4.388584613800049
122,34817,1000,0.69,4.471875905990601
122,34503,1000,0.7,4.476982355117798
122,34580,1000,0.71,4.567894220352173
122,34855,1000,0.72,4.5696752071380615
122,34455,1000,0.73,4.605147123336792
122,34055,1000,0.74,4.572404861450195
122,34379,1000,0.75,4.609133720397949
122,34191,1000,0.76,4.623708248138428
122,34223,1000,0.77,4.593505382537842
122,34703,1000,0.78,4.644270181655884
122,34393,1000,0.79,4.594182252883911
122,33938,1000,0.8,4.585003852844238
122,34438,1000,0.81,4.634464263916016
122,34678,1000,0.82,4.6310553550720215
122,34606,1000,0.83,4.706004619598389
122,34357,1000,0.84,4.672199010848999
122,34101,1000,0.85,4.734276533126831
122,34220,1000,0.86,4.7017502784729
122,34322,1000,0.87,4.928835391998291
122,34119,1000,0.88,4.771274089813232
122,34292,1000,0.89,4.73218560218811
122,34513,1000,0.9,4.724946737289429
122,34324,1000,0.91,4.783186912536621
122,34120,1000,0.92,4.788350582122803
122,34635,1000,0.93,5.332364559173584
122,34458,1000,0.94,5.397035121917725
122,34650,1000,0.95,5.5351316928863525
122,34207,1000,0.96,5.493856430053711
122,34450,1000,0.97,5.498425245285034
122,34157,1000,0.98,5.528864145278931
122,34052,1000,0.99,5.546855688095093
122,34152,1000,1.0,5.502538442611694
122,34244,1000,1.01,5.528456211090088
122,34451,1000,1.02,5.544542074203491
122,35058,1000,1.03,5.472987174987793
122,34622,1000,1.04,5.404282569885254
122,34699,1000,1.05,5.371635913848877
122,34261,1000,1.06,5.349940299987793
122,34247,1000,1.07,5.420909404754639
122,34473,1000,1.08,5.361186981201172
122,34222,1000,1.09,5.216152667999268
122,34225,1000,1.1,4.876021862030029
122,34452,1000,1.11,4.607152223587036
122,34592,1000,1.12,4.538783311843872
158,34342,1000,1.13,4.25267219543457
122,34291,1000,1.14,3.7944462299346924
351,33390,1000,1.15,2.5472142696380615
125,200000,20,1.16,3.107696056365967
128,200000,15,1.17,2.5877060890197754
131,200000,8,1.18,2.595146894454956
132,200000,5,1.19,2.4888293743133545
134,200000,7,1.2,2.5397517681121826
127,200000,6,1.21,3.091001033782959
125,200000,5,1.22,2.7111968994140625
128,200000,5,1.23,2.490792989730835
127,200000,5,1.24,2.4308745861053467
126,200000,3,1.25,2.4768788814544678
126,200000,3,1.26,2.9821150302886963
138,200000,3,1.27,2.4616856575012207
130,200000,3,1.28,2.879868268966675
113,200000,0,1.29,2.385596990585327
119,200000,0,1.3,2.3600194454193115
142,200000,0,1.31,2.8304836750030518
149,200000,0,1.32,2.1636388301849365
125,200000,0,1.33,2.699709177017212
123,200000,0,1.34,2.90230393409729
144,200000,0,1.35,2.5020933151245117
123,200000,0,1.36,2.4764761924743652
149,200000,0,1.37,2.302110195159912
133,200000,0,1.38,2.1906511783599854
132,200000,0,1.39,2.0938971042633057
123,200000,0,1.4,2.14650821685791
128,200000,0,1.41,2.1244380474090576
124,200000,0,1.42,2.2041752338409424
124,200000,0,1.43,2.24887752532959
115,200000,0,1.44,2.715142011642456
134,200000,0,1.45,2.3286094665527344
118,200000,0,1.46,2.5020558834075928
107,200000,0,1.47,2.193726062774658
143,200000,0,1.48,2.339092493057251
136,200000,0,1.49,2.2934508323669434
164,200000,0,1.5,2.3355355262756348
164,200000,0,1.51,2.51456618309021
122,200000,0,1.52,2.475959062576294
124,200000,0,1.53,2.6623756885528564
120,200000,0,1.54,2.3349380493164062
135,200000,0,1.55,2.4170265197753906
129,200000,0,1.56,2.2746527194976807
144,200000,0,1.57,2.15680193901062
140,200000,0,1.58,2.2645676136016846
146,200000,0,1.59,2.30466365814209
136,200000,0,1.6,2.186183214187622
130,200000,0,1.61,2.2243006229400635
148,200000,0,1.62,2.7477900981903076
127,200000,0,1.63,2.2067670822143555
138,200000,0,1.64,2.0140836238861084
135,200000,0,1.65,2.537065267562866
113,200000,0,1.66,2.0743188858032227
139,200000,0,1.67,2.8628499507904053
130,200000,0,1.68,2.3144423961639404
145,200000,0,1.69,2.2011525630950928
169,200000,0,1.7,2.230259895324707
108,200000,0,1.71,2.103416919708252
160,200000,0,1.72,2.191411018371582
160,200000,0,1.73,2.5715885162353516
166,200000,0,1.74,2.7399799823760986
113,200000,0,1.75,2.823827028274536
136,200000,0,1.76,2.1109838485717773
151,200000,0,1.77,2.672942876815796
149,200000,0,1.78,2.5365445613861084
171,200000,0,1.79,2.948122262954712
147,200000,0,1.8,2.224715232849121
173,200000,0,1.81,2.180565357208252
162,200000,0,1.82,2.142699956893921
124,200000,0,1.83,2.0273966789245605
138,200000,0,1.84,2.4645326137542725
160,200000,0,1.85,2.1461081504821777
168,200000,0,1.86,2.4590272903442383
152,200000,0,1.87,2.0811192989349365
150,200000,0,1.88,2.0696516036987305
147,200000,0,1.89,1.9994173049926758
164,200000,0,1.9,2.563037395477295
173,200000,0,1.91,2.0210766792297363
143,200000,0,1.92,2.418410062789917
127,200000,0,1.93,2.111060380935669
124,200000,0,1.94,2.403089761734009
168,200000,0,1.95,2.261599063873291
153,200000,0,1.96,2.241959810256958
185,200000,0,1.97,2.101151943206787
133,200000,0,1.98,2.0545806884765625
135,200000,0,1.99,1.9041340351104736
151,200000,0,2.0,1.8820726871490479
22,200000,0,0.0,2.6228020191192627
88,200000,0,0.01,2.6002249717712402
